,date,username,geo,text,likes,retweets,hashtags
0,2019-06-03 01:29:16+00:00,gmanews_sports,,"Stephen Curry with 16 points, 4 of 10 FGs made. Two 3 PMs. #DubNation #NBAFinalshttps://twitter.com/warriors/status/1135354587626344449 …",21,1,#DubNation #NBAFinalshttps
0,2019-06-03 01:23:59+00:00,gmanews_sports,,"Halftime stats #NBAFinals (from NBA Stats website) Scoring leaders: #DubNation | Klay Thompson - 18, Steph Curry - 16 #WeTheNorth| Kawhi Leonard - 16, Fred VanVleet - 12 Rebounding leaders: Dubs | Draymond Green - 7 Raptors | Kawhi Leonard, Marc Gasol - 6 eachpic.twitter.com/VXEVo1OfKR",9,2,#NBAFinals #DubNation #WeTheNorth
0,2019-06-03 01:20:14+00:00,gmanews_sports,,"At the half, Toronto up 59-54. #NBAFinals",3,2,#NBAFinals
0,2019-06-03 01:18:02+00:00,gmanews_sports,,Fred VanVleet already with 12 points. #WeTheNorth #NBAFinals,8,1,#WeTheNorth #NBAFinals
0,2019-06-03 01:07:31+00:00,gmanews_sports,,"Kawhi j gives Toronto an 11-pt lead, 46-35, 5:16 in Q2. #NBAFinals #WeTheNorth",6,1,#NBAFinals #WeTheNorth
0,2019-06-03 01:05:25+00:00,gmanews_sports,,"Lowry three!! Cousins answers with his own, 42-35, Toronto. 6:20 in Q2. #NBAFinals",4,1,#NBAFinals
0,2019-06-03 00:51:19+00:00,gmanews_sports,,"Van Vleet trey gives the Raptors the 32-28 lead, 10:30 in Q2. Timeout, Dubs. #NBAFinals",5,1,#NBAFinals
0,2019-06-03 00:49:50+00:00,gmanews_sports,,"""I know I can treat you better, better than he can."" Shawn Mendes in Game 2! | @NBA #NBAFinalshttps://twitter.com/NBA/status/1135345790937894914 …",185,21,#NBAFinalshttps
0,2019-06-03 00:44:23+00:00,gmanews_sports,,"Ibaka tip gives Toronto the lead, 27-26, at the end of the first period. #WeTheNorth #NBAFinals",5,1,#WeTheNorth #NBAFinals
0,2019-06-03 00:39:06+00:00,gmanews_sports,,Spicy P! Here's that Siakam jam from earlier | @Raptors #NBAFinalshttps://twitter.com/Raptors/status/1135344813866332160 …,13,2,#NBAFinalshttps
0,2019-06-03 00:35:59+00:00,gmanews_sports,,"Livingston ties the game at 19, 3:03 in Q1. #DubNation #NBAFinals",1,0,#DubNation #NBAFinals
0,2019-06-03 00:33:50+00:00,gmanews_sports,,"Siakam with the jam! 19-13, Raptors, 04:07, Q1. #WeTheNorth #NBAFinals",2,1,#WeTheNorth #NBAFinals
0,2019-06-03 00:29:55+00:00,gmanews_sports,,"Raptors now with the advantage, 16-13, after that Kyle Lowry shot. 4:27 rem in Q1. #WeTheNorth #NBAFinals",5,1,#WeTheNorth #NBAFinals
0,2019-06-03 00:24:06+00:00,gmanews_sports,,"Yep, still no Durant for the Warriors. #NBAFinalshttps://twitter.com/gmanews/status/1135340319048916993 …",13,4,#NBAFinalshttps
0,2019-06-03 00:21:16+00:00,gmanews_sports,,"Golden State up, 9-7, 6:56 left in Q1. All nine points from Klay Thompson. #DubNation #NBAFinals",2,1,#DubNation #NBAFinals
0,2019-06-03 00:09:08+00:00,gmanews_sports,,The starters for Toronto | via @Raptorshttps://twitter.com/Raptors/status/1135324269288857600 …,2,1,
0,2019-06-03 00:06:53+00:00,gmanews_sports,,It's Game 2 of the #NBAFinals! Starting for Golden State | via @warriorspic.twitter.com/VsmqA7sJ1h,14,1,#NBAFinals
0,2019-06-03 00:03:36+00:00,gmanews_sports,,And how Golden State defended Kawhi Leonard | #NBAFinals via @nbastatspic.twitter.com/tiG3BmR3Ph,3,1,#NBAFinals
0,2019-06-03 00:02:50+00:00,gmanews_sports,,Some stats first from Game 1: Toronto shooting off wide open shots | via @nbastatspic.twitter.com/JDoNgAYydm,5,1,
0,2019-06-02 23:58:14+00:00,gmanews_sports,,Former US President Barack Obama is at the Raptors' home court to watch Game 2 of the #NBAFinals! | via @Raptorspic.twitter.com/QfI7go6nJG,39,3,#NBAFinals
0,2019-06-02 08:01:00+00:00,gmanews_sports,,Warriors want a more aggressive defense in Game 2 in #NBAFinals #StrengthInNumbershttp://bit.ly/2JRtKPa,2,0,#NBAFinals #StrengthInNumbershttp
0,2019-06-02 07:31:00+00:00,gmanews_sports,,Pascal Siakam achieved his late dad's dream of playing in the NBA. Now every game the Cameroonian forward plays for the Toronto Raptors is dedicated to his father's memory.http://bit.ly/2EZdGXB,3,0,
0,2019-05-31 05:47:23+00:00,gmanews_sports,,Countdown for Durant’s return ticks louder for Warriorshttp://bit.ly/2Z5R92X,5,0,
0,2019-05-31 04:00:00+00:00,gmanews_sports,,"Houston Rockets head coach Mike D'Antoni ended talks geared toward a new contract, ESPN reported Thursday.http://bit.ly/2MhzxiT",3,0,
0,2019-05-31 03:56:08+00:00,gmanews_sports,,"Stats for the #RaptorsVsWarriors Game 1 of #NBAFinals (from NBA Stats website) Scoring leaders: #WeTheNorth | Siakam - 32, Leonard - 23, Gasol - 20 #DubNation | Curry - 34, Thompson - 21 Rebounding leaders: Raptors | Siakam and Leonard - 8 each Warriors | Green - 10pic.twitter.com/cfJSgHRxXq",21,1,#RaptorsVsWarriors #NBAFinals #WeTheNorth #DubNation
0,2019-05-31 03:48:32+00:00,gmanews_sports,,Steph Curry still the top scorer of Game 1 with 34 points #NBAFinals #WeTheNorth #DubNation #StrengthInNumbershttps://twitter.com/warriors/status/1134302672683700225 …,5,1,#NBAFinals #WeTheNorth #DubNation #StrengthInNumbershttps
0,2019-05-31 03:41:00+00:00,gmanews_sports,,FINAL SCORE: Raptors win Game 1 in homecourt 118-109! #NBAFinals #WeTheNorth #DubNation,26,8,#NBAFinals #WeTheNorth #DubNation
0,2019-05-31 03:32:42+00:00,gmanews_sports,,Warriors be shootin' their shots! VanVleet with a three! 110-98 Toronto #NBAFinals #WeTheNorth #DubNation #StrengthInNumbers,11,2,#NBAFinals #WeTheNorth #DubNation #StrengthInNumbers
0,2019-05-31 03:16:28+00:00,gmanews_sports,,Not on their watch https://twitter.com/Raptors/status/1134296423166611456 …,5,0,
0,2019-05-31 03:09:10+00:00,gmanews_sports,,Jerebko responds with a three for the Warriors! 90-86 Toronto #NBAFinals #WeTheNorth #DubNation #StrengthInNumbers,9,1,#NBAFinals #WeTheNorth #DubNation #StrengthInNumbers
0,2019-05-31 03:04:42+00:00,gmanews_sports,,The Siakam shot chart for 3rd quarter. (From NBA Stats website) Siakam makes 14 pts in 3Q.pic.twitter.com/AGhNBTV2de,1,0,
0,2019-05-31 03:03:29+00:00,gmanews_sports,,McCaw locks in a tripple for the Raptors! 88-81 Toronto at the end of 3rd quarter #NBAFinals #WeTheNorth #DubNation,5,1,#NBAFinals #WeTheNorth #DubNation
0,2019-05-31 02:51:44+00:00,gmanews_sports,,"Siakam's stats as of posting: 26 points, 5 rebs, 4 ast.https://twitter.com/Raptors/status/1134290836840210432 …",1,0,
0,2019-05-31 02:22:19+00:00,gmanews_sports,,"Half time stats (from NBA stats website): Scoring leaders: Toronto | Marc Gasol - 14, Siakam - 12 Golden State | Curry - 13 Rebounding leaders: Toronto | Gasol - 5 Golden State | Draymond Green - 7pic.twitter.com/VE8H41LVzm",2,2,
0,2019-05-31 02:17:03+00:00,gmanews_sports,,Serge of offense! #WeTheNorthhttps://twitter.com/NBA/status/1134275535117443072 …,1,0,#WeTheNorthhttps
0,2019-05-31 02:14:35+00:00,gmanews_sports,,HALF TIME: 59-49 Toronto #NBAFinals #WeTheNorth #DubNation,11,1,#NBAFinals #WeTheNorth #DubNation
0,2019-05-31 02:00:33+00:00,gmanews_sports,,Warriors in the lead 41-40 with a three from Thompson! #NBAFinals #WeTheNorth #DubNation,9,4,#NBAFinals #WeTheNorth #DubNation
0,2019-05-31 01:44:51+00:00,gmanews_sports,,Steph Curry with 100 3PM in the #NBAFinals!https://twitter.com/NBA/status/1134273909753352198 …,1,3,#NBAFinals
0,2019-05-31 01:37:42+00:00,gmanews_sports,,Raptors lead 25-21 in the 1st quarter of Game 1! #NBAFinals #WeTheNorth #DubNation,17,3,#NBAFinals #WeTheNorth #DubNation
0,2019-05-31 01:18:50+00:00,gmanews_sports,,Defending champion Golden State received a boost hours before the start of the NBA Finals as injured center DeMarcus Cousins was declared fit for Thursday's opener.http://bit.ly/2Xhw7O0,31,4,
0,2019-05-31 01:07:53+00:00,gmanews_sports,,Steph Curry's numbers: pic.twitter.com/qvs3mv5hSI | @nbastats,5,1,
0,2019-05-31 01:07:06+00:00,gmanews_sports,,Let's see some stats from the playoffs: Kawhi's numbers pic.twitter.com/CZ9kr46I02 | @nbastats,7,1,
0,2019-05-31 00:54:00+00:00,gmanews_sports,,It's Game 1 of the #NBAFinals! #WeTheNorth is playing at home against defending champs #DubNation. Who do you think will draw first blood?,19,2,#NBAFinals #WeTheNorth #DubNation
0,2019-05-30 03:07:59+00:00,gmanews_sports,,"In what resembled a sales pitch to an available free agent, the New Orleans Pelicans met with Anthony Davis on Wednesday in the hope of convincing him to embrace in the direction the franchise is now headed.http://bit.ly/30SzcXc",0,0,
0,2019-05-30 00:22:00+00:00,gmanews_sports,,"The NBA talked to the Toronto Raptors during the Eastern Conference finals about the behavior of Drake along the sideline, a league spokesman told ESPN.http://bit.ly/2QzpHri",2,0,
0,2019-05-30 00:01:03+00:00,gmanews_sports,,When the NBA Finals begins in Toronto on Thursday it will be much more than the latest stop en route to a potential fourth championship for Golden State Warriors guard Stephen Curry but rather a homecoming of sorts.http://bit.ly/2JIuypv,19,2,
0,2019-05-28 04:27:14+00:00,gmanews_sports,,Demolition man Djokovic powers past Hurkacz in French Openhttp://bit.ly/2Wa6ceP,2,0,
0,2019-05-28 03:01:29+00:00,gmanews_sports,,"Cleveland Cavaliers owner Dan Gilbert, who was hospitalized early Sunday morning in Detroit after suffering a stroke, is ""awake, responsive and resting comfortably,"" according to Quicken Loans CEO Jay Farner.http://bit.ly/2McCdhM",5,0,
0,2019-05-28 00:47:47+00:00,gmanews_sports,,"Toronto forward OG Anunoby could return during the NBA Finals, Raptors coach Nick Nurse said Monday.http://bit.ly/2Wr5ERa",6,1,
0,2019-05-27 23:45:53+00:00,gmanews_sports,,"Golden State forward Kevin Durant will not play in Game 1 of the NBA Finals on Thursday and he might not travel with the team to Toronto due to his calf injury, coach Steve Kerr told reporters on Monday.http://bit.ly/2X9QA7z",2,0,
0,2019-05-26 13:16:05+00:00,gmanews_sports,,"Ginebra gets first win in #PBA2019 Commissioner's Cup at Meralco's expense, 110-95. (Photos: PBA Media Group)pic.twitter.com/UncOZVMBPm",4,0,#PBA2019
0,2019-05-26 04:22:31+00:00,gmanews_sports,,Finals-bound!https://twitter.com/Raptors/status/1132485660957454341 …,4,1,
0,2019-05-24 04:52:15+00:00,gmanews_sports,,3-2 for the Raptors!https://twitter.com/Raptors/status/1131758413187305472 …,3,0,
0,2019-05-24 04:30:00+00:00,gmanews_sports,,"Leonard, Raptors rally, move within one win of NBA Finalshttp://bit.ly/2JCckWB",2,0,
0,2019-05-24 03:10:00+00:00,gmanews_sports,,"The Golden State Warriors announced Thursday it is unlikely forward Kevin Durant will be ready for the start of the NBA Finals, but they are hopeful he can return during the series.http://bit.ly/2X0PF9b",2,0,
0,2019-05-24 02:47:24+00:00,gmanews_sports,,Philadelphia 76ers guard Ben Simmons will lead a contingent of eight NBA players named to Australia's 2019 FIBA World Cup squad.http://bit.ly/2W0Mm5F,2,0,
0,2019-05-23 02:33:56+00:00,gmanews_sports,,"Raptors coach Nurse: Leonard ‘feeling good,’ Lowry ‘not great’http://bit.ly/2JUH83Y",2,0,
0,2019-05-22 18:46:12+00:00,gmanews_sports,,Here’s your All-Defensive First team!https://twitter.com/NBA/status/1131260273577340929 …,4,0,
0,2019-05-22 04:23:49+00:00,gmanews_sports,,Your NBA All-Rookie team for 2018-2019!https://twitter.com/NBA/status/1130896935206961152 …,3,0,
0,2019-05-22 04:19:55+00:00,gmanews_sports,,2-2!https://twitter.com/Raptors/status/1131032444268888064 …,5,0,
0,2019-05-21 07:06:12+00:00,gmanews_sports,,"Curry, Green carry Warriors to sweep of Blazers; Warriors reach NBA finalshttp://bit.ly/2wjRBhH",50,7,
0,2019-05-21 05:27:26+00:00,gmanews_sports,,Fifth straight #NBAFinals for the @warriors!!!https://twitter.com/warriors/status/1130683449671442434 …,13,2,#NBAFinals
0,2019-05-18 11:25:54+00:00,gmanews_sports,,"Short moment between Ateneo head coach Oliver Almadro and UST’s Sisi Rondina after the game. “Mami-miss kita Coach na kalaban,” Sisi says in jest. | via @jk_carandangpic.twitter.com/EgHa6Vc8ZG",1047,148,
0,2019-05-18 11:23:48+00:00,gmanews_sports,,Sisi joins the crowd in chanting Go USTe as she exits the arena | via @jk_carandangpic.twitter.com/pd9EOJZfkk,2126,341,
0,2019-05-18 10:40:21+00:00,gmanews_sports,,Scenes from the championship celebration! (Photo: Zeke Alonzo) @gmanewspic.twitter.com/6ApymBFPxu,250,24,
0,2019-05-18 09:52:40+00:00,gmanews_sports,,The celebration begins! @gmanewspic.twitter.com/wklg0Uxy5K,179,26,
0,2019-05-18 09:48:45+00:00,gmanews_sports,,An emotional Sisi Rondina after the fight. Hats off to the MVP! @gmanewspic.twitter.com/BoeTgKT0JJ,973,130,
0,2019-05-18 09:47:33+00:00,gmanews_sports,,Update: Kat Tolentino says it’s God’s decision if she will play for one more year. @gmanewshttps://twitter.com/gmanews_sports/status/1129681034151202817 …,122,17,
0,2019-05-18 09:46:42+00:00,gmanews_sports,,"After a year of absence from the Finals stage, the Ateneo Lady Eagles are back as queens of UAAP volleyball. http://bit.ly/2VMRr18",35,6,
0,2019-05-18 09:46:01+00:00,gmanews_sports,,Graduating from UST are Rica Rivera and league MVP Sisi Rondina @gmanewspic.twitter.com/sHYmblhuUg,655,108,
0,2019-05-18 09:43:33+00:00,gmanews_sports,,Champions! Ateneo de Manila Lady Eagles @gmanewspic.twitter.com/XP4xkBLqkK,161,36,
0,2019-05-18 09:41:55+00:00,gmanews_sports,,1st runner up — UST Golden Tigresses @gmanewspic.twitter.com/lDTczFEXQc,255,33,
0,2019-05-18 09:41:26+00:00,gmanews_sports,,2nd runner up — DLSU Lady Spikers @gmanewspic.twitter.com/I75ka98U3g,181,23,
0,2019-05-18 09:40:38+00:00,gmanews_sports,,Coach O! @gmanewspic.twitter.com/bMRv575V3m,96,7,
0,2019-05-18 09:40:13+00:00,gmanews_sports,,"Stats: Kat Tolentino with 15 points, Deanna Wong with 16 excellent sets. @gmanewspic.twitter.com/aFsyCvJ8nC",182,42,
0,2019-05-18 09:38:32+00:00,gmanews_sports,,Championship point. @gmanewspic.twitter.com/vGz9kbrwsK,301,72,
0,2019-05-18 09:35:29+00:00,gmanews_sports,,Finals MVP: Bea de Leon @gmanews,117,22,
0,2019-05-18 09:32:01+00:00,gmanews_sports,,"Graduating as champions are Bea de Leon, Maddie Madayag, Kat Tolentino, and Kim Gequillana. @gmanewspic.twitter.com/LTi47uj8hA",472,92,
0,2019-05-18 09:13:56+00:00,gmanews_sports,,Champions!pic.twitter.com/6dT0pAjStq,77,33,
0,2019-05-18 09:11:15+00:00,gmanews_sports,,JUST IN: Ateneo Lady Eagles are once again UAAP women’s volleyball champions! #UAAPVolleyballFinals #UAAPS81WomensVolleyballpic.twitter.com/roH5AuOe6S,136,58,#UAAPVolleyballFinals #UAAPS81WomensVolleyballpic
0,2019-05-18 09:10:33+00:00,gmanews_sports,,ATENEO! CHAMPS!,50,10,
0,2019-05-18 09:08:18+00:00,gmanews_sports,,"Maddie Madayag brings Ateneo to match point, 24-22. UST timeout. @gmanews",15,5,
0,2019-05-18 09:07:14+00:00,gmanews_sports,,"Maddie brings Ateneo to 23. UST, 22. @gmanews",17,3,
0,2019-05-18 09:06:44+00:00,gmanews_sports,,Rondina! 22-22! Set 3! @gmanews,5,1,
0,2019-05-18 09:06:10+00:00,gmanews_sports,,"Tolentino scores! 22-21, Ateneo @gmanews",4,1,
0,2019-05-18 09:05:38+00:00,gmanews_sports,,Sisi ties the game! 21-all in Set 3 @gmanews,13,1,
0,2019-05-18 09:03:20+00:00,gmanews_sports,,"Ateneo calls for time as their lead is down to one, 20-19 in Set 3. @gmanews",3,0,
0,2019-05-18 08:56:08+00:00,gmanews_sports,,"Ateneo timeout as UST tries to cut the lead, 16-12, Set 3. @gmanews",10,2,
0,2019-05-18 08:53:14+00:00,gmanews_sports,,"Second TTO, Ateneo with the advantage in Set 3, 16-9. Lady Eagles lead, 2-0 sets. @gmanews",7,2,
0,2019-05-18 08:48:43+00:00,gmanews_sports,,"UST calls for time. Tigresses trail, 12-8, in Set 3. @gmanews",11,2,
0,2019-05-18 08:44:11+00:00,gmanews_sports,,"Set 3 first TTO, Ateneo with the lead, 8-6. @gmanews",7,1,
0,2019-05-18 08:35:50+00:00,gmanews_sports,,"Set 2 goes to Ateneo, 25-22. Ateneo leads, 2-0 sets. @gmanewspic.twitter.com/jCnkvK2lda",61,6,
0,2019-05-18 08:28:30+00:00,gmanews_sports,,"Ateneo timeout. They lead, 23-22, in Set 2. @gmanews",18,3,
0,2019-05-18 08:20:45+00:00,gmanews_sports,,"UST timeout. Ateneo with the slim lead in Set 2, 17-16. @gmanews",14,1,
0,2019-05-18 08:19:31+00:00,gmanews_sports,,"Samonte ace brings Ateneo to 16-all, Set 2. @gmanews",4,1,
0,2019-05-18 08:15:07+00:00,gmanews_sports,,"16-12 for UST, Set 2! @gmanews",10,1,
0,2019-05-18 08:07:40+00:00,gmanews_sports,,"Ateneo timeout. UST widens the gap, 10-7, Set 2. @gmanews",7,2,
0,2019-05-18 08:05:30+00:00,gmanews_sports,,"First TTO of Set 2. UST leads, 8-7. @gmanews",2,1,
0,2019-05-18 08:00:51+00:00,gmanews_sports,,"UST calls for ceasefire. Ateneo with the lead in Set 2, 5-2. @gmanews",10,1,
0,2019-05-18 07:57:18+00:00,gmanews_sports,,One Big Fight from the Ateneo crowd! @gmanewspic.twitter.com/nGGpEsiaUh,43,7,
0,2019-05-18 07:54:39+00:00,gmanews_sports,,"Ateneo takes Set 1, 25-17. @gmanewspic.twitter.com/wFmjM6lvO3",51,4,
0,2019-05-18 07:45:56+00:00,gmanews_sports,,"UST timeout. Ateneo lead, 19-12, Set 1 @gmanews",1,0,
0,2019-05-18 07:42:53+00:00,gmanews_sports,,"Second TTO, Ateneo with the lead in Set 1, 16-12. @gmanews",1,0,
0,2019-05-18 07:42:30+00:00,gmanews_sports,,"Go USTe from the crowd as UST inches closer. Eagles with the advantage, 14-12. @gmanewspic.twitter.com/N4xnQD2aPq",135,37,
0,2019-05-18 07:32:16+00:00,gmanews_sports,,"Ateneo with the lead as they head into first TTO, 8-5, Set 1 @gmanews",13,2,
0,2019-05-18 07:24:00+00:00,gmanews_sports,,Wire-to-wire win gives Bucks 2-0 edge on Raptorshttp://bit.ly/2HzJClF,1,0,
0,2019-05-18 07:17:04+00:00,gmanews_sports,,Today’s crowd!pic.twitter.com/9l7gpO3D5w,79,11,
0,2019-05-18 07:14:12+00:00,gmanews_sports,,"Giannis, George, Harden named NBA MVP finalistshttp://bit.ly/2HqwzEh",2,1,
0,2019-05-18 07:12:03+00:00,gmanews_sports,,One last time. Yellow vs Blue. Katipunan or España. Who will be the new queens of UAAP volleyball: the UST Golden Tigresses or the Ateneo Lady Eagles? It’s Game 3 of the #UAAPVolleyballFinals! | @jk_carandangpic.twitter.com/9phAtMlAVF,234,35,#UAAPVolleyballFinals
0,2019-05-17 05:03:54+00:00,gmanews_sports,,Warriors survive Blazers to take 2-0 series leadhttp://bit.ly/2VGW5hf,3,0,
0,2019-05-17 04:16:18+00:00,gmanews_sports,,2-0!https://twitter.com/warriors/status/1129228678666235904 …,10,1,
0,2019-05-17 03:40:09+00:00,gmanews_sports,,Durant to miss at least 1 more weekhttp://bit.ly/2HCfk1w,2,1,
0,2019-05-16 23:13:20+00:00,gmanews_sports,,Presumptive No. 1 NBA draft pick Zion Williamson seemingly is ready to start his career with the New Orleans Pelicans.http://bit.ly/2EcxV3o,1,0,
0,2019-05-16 05:06:49+00:00,gmanews_sports,,1-0!https://twitter.com/Bucks/status/1128856294499205121 …,6,0,
0,2019-05-16 03:46:51+00:00,gmanews_sports,,Brook Lopez scored a playoff-career-best 29 points and grabbed 11 rebounds as the Milwaukee Bucks used a fourth-quarter surge to defeat the visiting Toronto Raptors 108-100 Wednesday night in the opening game of the Eastern Conference finals.http://bit.ly/2Hsb3O9,5,1,
0,2019-05-16 03:04:14+00:00,gmanews_sports,,"Magic Johnson, Larry Bird to get joint NBA lifetime honorhttp://bit.ly/2Yte87F",3,0,
0,2019-05-15 14:39:09+00:00,gmanews_sports,,"Fajardo set a new PBA record for locals with 31 rebounds in San Miguel's 72-71 victory over Magnolia, breaking the mark by a local set by Jinkee Simbulan in 1975.http://bit.ly/2Q6c2Y8",59,13,
0,2019-05-15 14:26:17+00:00,gmanews_sports,,‘Whatever it takes’: Rondina says Tigresses will give their all in final gamehttp://bit.ly/30evfvw,123,8,
0,2019-05-15 14:07:43+00:00,gmanews_sports,,"And still your PBA Philippine Cup champions, the San Miguel Beermen! SMB survives Magnolia, 72-71, in Game 7 of the Finals. (Photos: PBA Media Group) @gmanewspic.twitter.com/1olOumlk0s",171,34,
0,2019-05-15 14:06:24+00:00,gmanews_sports,,JUST IN: San Miguel outlasts Magnolia to win 5th straight Philippine Cuphttp://bit.ly/2JkzUXB,10,1,
0,2019-05-15 10:59:43+00:00,gmanews_sports,,"Stats: Ateneo wins over UST, 26-24, 14-25, 25-21, 25-15. Maddie Madayag, 17 points. For UST, Sisi Rondina made 22 points. @gmanewspic.twitter.com/SHQfZ8WNyG",178,33,
0,2019-05-15 10:54:58+00:00,gmanews_sports,,UAAP 81 VOLLEYBALL: Ateneo forces do-or-die Game 3 against USThttp://bit.ly/2Hp3SX8,123,19,
0,2019-05-15 10:35:46+00:00,gmanews_sports,,"JUST IN: Ateneo Lady Eagles force do-or-die Game 3 after edging out UST Tigresses in four sets, 26-24, 14-25, 25-21, 25-15. (Photos: Zeke Alonzo) @gmanewspic.twitter.com/awkdbUqAN9",393,78,
0,2019-05-15 10:30:34+00:00,gmanews_sports,,"Ateneo timeout as UST cuts the lead, 21-13 in Set 4. @gmanews",12,2,
0,2019-05-15 10:23:50+00:00,gmanews_sports,,"Ateneo with the advantage in Set 4, 16-7. Ateneo up, 2-1 sets. @gmanews",13,1,
0,2019-05-15 10:19:46+00:00,gmanews_sports,,"Ateneo with the lead in Set 4, 12-5. UST timeout. @gmanews",15,1,
0,2019-05-15 10:14:02+00:00,gmanews_sports,,"Coach Kung Fu calls for ceasefire, Ateneo leads in Set 4, 7-4. @gmanews",10,1,
0,2019-05-15 10:06:11+00:00,gmanews_sports,,And the Ateneo crowd erupts!pic.twitter.com/pFZr6yJ5tN,104,26,
0,2019-05-15 10:04:59+00:00,gmanews_sports,,"Ateneo takes Set 3, 25-21. The Lady Eagles lead, 2-1 sets. @gmanews",16,4,
0,2019-05-15 09:59:44+00:00,gmanews_sports,,Eya’s back! @gmanewspic.twitter.com/ubRtXvD1nM,436,89,
0,2019-05-15 09:52:56+00:00,gmanews_sports,,"Ateneo with the lead heading into second TTO of Set 3, 16-13. @gmanews",12,1,
0,2019-05-15 09:46:34+00:00,gmanews_sports,,"According to Eya’s father Eddie, Eya is okay, “Niyeyelo lang.” @gmanews",63,11,
0,2019-05-15 09:45:11+00:00,gmanews_sports,,"UST holds the lead in Set 3, 8-7. Earlier, Eya Laure was brought to the dugout after a fall. @gmanewspic.twitter.com/rbuEylJH2C",45,10,
0,2019-05-15 09:29:46+00:00,gmanews_sports,,"UST takes Set 2, 25-14. Both teams with one set each. @gmanews",19,3,
0,2019-05-15 09:18:24+00:00,gmanews_sports,,"UST with the lead in Set 2, 16-9. And the UST crowd shouts, “Go USTe!” @gmanewspic.twitter.com/zRqAe6tcOK",174,53,
0,2019-05-15 09:17:04+00:00,gmanews_sports,,"UAAP Season 81: UST's Rondina is MVP, Laure gets Rookie of the Year awardhttp://bit.ly/2VCvkL5",34,9,
0,2019-05-15 09:07:44+00:00,gmanews_sports,,"First TTO in Set 2. UST with a six-pt lead, 8-2.",9,5,
0,2019-05-15 09:05:44+00:00,gmanews_sports,,"Ateneo timeout, UST leads 6-2 in Set 2 @gmanews",12,4,
0,2019-05-15 09:05:22+00:00,gmanews_sports,,Here’s the play for the set point of the first set. @gmanewspic.twitter.com/Pts8I8YU9o,21,8,
0,2019-05-15 09:01:55+00:00,gmanews_sports,,"Ateneo Lady Eagles take Set 1, 26-24. @gmanews",42,8,
0,2019-05-15 08:54:35+00:00,gmanews_sports,,UST calls for time. Both teams tied at 23 in Set 1.,37,3,
0,2019-05-15 08:27:39+00:00,gmanews_sports,,The UAAP Season 81 women’s volleyball individual awardees. (Photo: Zeke Alonzo) @gmanewspic.twitter.com/qCq76VX9Aa,51,12,
0,2019-05-15 08:27:36+00:00,gmanews_sports,,LOOK: UST’s Sisi Rondina is UAAP Season 81 women’s volleyball MVP. (Photos: Zeke Alonzo) @gmanewspic.twitter.com/AIPmaW6SEp,275,32,
0,2019-05-15 08:12:43+00:00,gmanews_sports,,"Happening in a bit: Game 2 of the #UAAP81VolleyballFinals between the UST Golden Tigresses and the Ateneo Lady Eagles. If UST wins today, they will be the new women’s volleyball champions. | @jk_carandangpic.twitter.com/exNlc7I3Gi",90,11,#UAAP81VolleyballFinals
0,2019-05-15 07:38:05+00:00,gmanews_sports,,UAAP Season 81: NU Bulldogs claim second straight men's volleyball titlehttp://bit.ly/2VJaxFL,22,3,
0,2019-05-15 03:49:05+00:00,gmanews_sports,,New Orleans Pelicans will pick first in NBA drafthttp://bit.ly/2WHwMIk,1,1,
0,2019-05-14 23:35:02+00:00,gmanews_sports,,Zverev crashes out in Italian Open as injured Serena withdrawshttp://bit.ly/2VCJlIF,1,0,
0,2019-05-14 08:42:45+00:00,gmanews_sports,,LOOK: List of individual awardees for UAAP Season 81 men's and women's volleyball. Men's MVP: Bryan Bagunas (NU) Women's MVP: Sisi Rondina (UST) Men's RoY: Angelo Nicolas Almendras (NU) Women's RoY: Eya Laure (UST)pic.twitter.com/bThc5nxBSu,20,10,
0,2019-05-14 05:25:26+00:00,gmanews_sports,,"Brett Brown will retain his job as head of the Philadelphia 76ers, team owner Josh Harris told ESPN late Monday night.http://bit.ly/2JeWroE",2,0,
0,2019-05-14 01:56:30+00:00,gmanews_sports,,Durant to miss Game 1 of West conference finalshttp://bit.ly/2WK5wsW,4,1,
0,2019-05-12 20:17:19+00:00,gmanews_sports,,Geje Eustaquio expects tough fight against lanky Koreanhttp://bit.ly/2JwKs5n,1,1,
0,2019-05-12 14:45:48+00:00,gmanews_sports,,San Miguel dominates Magnolia to force do-or-die Game 7 in Philippine Cup Finalshttp://bit.ly/2Ve5ms4,31,6,
0,2019-05-12 12:44:57+00:00,gmanews_sports,,"SMB dominates Magnolia to force a Game 7 in the #PBAPhilCupFinals, 98-86. (Photos: Zeke Alonzo)pic.twitter.com/vNnKu7gyJp",61,9,#PBAPhilCupFinals
0,2019-05-12 11:22:12+00:00,gmanews_sports,,"#PBAPhilCupFinals Game 6 | At the half: San Miguel leads against Magnolia, 50-36.",1,0,#PBAPhilCupFinals
0,2019-05-11 14:07:00+00:00,gmanews_sports,,UST sweeps Ateneo to draw first blood in women’s volleyball Finalshttp://bit.ly/2vXTTm5,69,13,
0,2019-05-11 10:49:33+00:00,gmanews_sports,,"UST sweeps Ateneo in Game 1 of #UAAPVolleyballFinals, 25-17, 25-16, 25-20. (Photos: Zeke Alonzo) @gmanewspic.twitter.com/9Lzvy3Sjqo",134,25,#UAAPVolleyballFinals
